@relation 'HTS data set-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 118'

@attribute feature7 numeric
@attribute feature236 numeric
@attribute feature10 numeric
@attribute feature239 numeric
@attribute feature124 numeric
@attribute feature2 numeric
@attribute feature241 numeric
@attribute feature9 numeric
@attribute feature3 numeric
@attribute feature125 numeric
@attribute feature244 numeric
@attribute feature165 numeric
@attribute feature195 numeric
@attribute feature242 numeric
@attribute feature4 numeric
@attribute feature225 numeric
@attribute feature132 numeric
@attribute feature237 numeric
@attribute feature5 numeric
@attribute feature128 numeric
@attribute feature6 numeric
@attribute feature129 numeric
@attribute feature127 numeric
@attribute feature130 numeric
@attribute feature162 numeric
@attribute feature171 numeric
@attribute feature240 numeric
@attribute feature122 numeric
@attribute feature60 numeric
@attribute feature172 numeric
@attribute feature223 numeric
@attribute feature193 numeric
@attribute feature54 numeric
@attribute feature346 numeric
@attribute feature111 numeric
@attribute feature8 numeric
@attribute feature196 numeric
@attribute feature166 numeric
@attribute feature235 numeric
@attribute feature164 numeric
@attribute feature121 numeric
@attribute feature226 numeric
@attribute feature345 numeric
@attribute feature163 numeric
@attribute feature14 numeric
@attribute feature136 numeric
@attribute feature202 numeric
@attribute feature113 numeric
@attribute feature234 numeric
@attribute feature83 numeric
@attribute feature51 numeric
@attribute feature84 numeric
@attribute feature201 numeric
@attribute feature81 numeric
@attribute feature138 numeric
@attribute feature16 numeric
@attribute feature233 numeric
@attribute feature114 numeric
@attribute feature59 numeric
@attribute feature315 numeric
@attribute feature13 numeric
@attribute feature53 numeric
@attribute feature50 numeric
@attribute feature91 numeric
@attribute feature316 numeric
@attribute feature92 numeric
@attribute feature232 numeric
@attribute feature203 numeric
@attribute feature161 numeric
@attribute feature192 numeric
@attribute feature126 numeric
@attribute feature168 numeric
@attribute feature238 numeric
@attribute feature107 numeric
@attribute feature150 numeric
@attribute feature38 numeric
@attribute feature167 numeric
@attribute feature231 numeric
@attribute feature131 numeric
@attribute feature135 numeric
@attribute feature243 numeric
@attribute feature331 numeric
@attribute feature115 numeric
@attribute feature204 numeric
@attribute feature229 numeric
@attribute feature170 numeric
@attribute feature180 numeric
@attribute feature55 numeric
@attribute feature85 numeric
@attribute feature210 numeric
@attribute feature68 numeric
@attribute feature160 numeric
@attribute feature227 numeric
@attribute feature198 numeric
@attribute feature197 numeric
@attribute feature98 numeric
@attribute feature175 numeric
@attribute feature66 numeric
@attribute feature194 numeric
@attribute feature90 numeric
@attribute feature145 numeric
@attribute feature96 numeric
@attribute feature221 numeric
@attribute feature205 numeric
@attribute feature89 numeric
@attribute feature120 numeric
@attribute feature152 numeric
@attribute feature285 numeric
@attribute feature228 numeric
@attribute feature173 numeric
@attribute feature61 numeric
@attribute feature219 numeric
@attribute feature119 numeric
@attribute feature190 numeric
@attribute feature191 numeric
@attribute feature182 numeric
@attribute feature36 numeric
@attribute feature52 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.012776,0.012259,0.015503,0.017411,0.012425,0.01262,0.012039,0.010925,0.001598,0.001851,0.017411,9.781896,9.805735,0.002394,0.010452,9.808576,0.017411,0.002016,0.017868,2.525689,2.069749,0.011533,0.017868,0.002878,0.842109,-0.412005,4.538552,0.178943,0.795172,0.850073,1.210962,1.243155,11.475927,0.189543,3.124505,0.001203,4.340995,5.319681,30.181552,0.79553,0.630384,3.475863,0.614232,1.356896,0.002097,0.002607,0.679432,5.993637,0.147186,5.805089,3.158361,9.291822,-0.201731,3.180892,0.011795,0.011795,0.383003,6.435803,-0.27929,0.085867,0.007748,5.715412,0.799907,0.111401,0.060298,0.051865,0.511362,0.051124,0.495732,0.589423,0.005859,2.393557,0.005859,0.219691,6.134322,9.563047,2.090272,-0.100138,0.005859,0.005742,0.005859,0.188823,2.24602,0.036521,1.05353,0.788268,6.398088,2.362598,2.335056,6.686064,9.93567,0.144774,2.006472,2.654273,2.074239,10.042948,0.156825,2.881388,0.673645,0.564267,0.226652,2.861833,2.147524,0.105,-0.105944,0.435191,2.033226,0.016721,2.764341,0.015457,0.018976,0.131386,-0.058248,0.110951,1.25233,2.22727,3.533277,0.671381,3
0.008442,0.008877,0.009293,0.010483,0.008413,0.007957,0.008684,0.007218,0.000543,0.000728,0.010483,7.393801,7.251293,0.000645,0.006989,7.102078,0.010483,0.000557,0.009735,2.128878,1.477378,0.008907,0.010483,0.000688,0.825905,-0.295044,3.56054,0.127258,0.704152,0.8193,2.468051,2.571362,8.797332,0.126638,2.647536,0.000405,8.777304,10.263152,26.409949,0.672616,0.072174,7.074914,0.07125,2.716821,0.000661,0.001073,0.603738,6.606235,0.097879,6.447988,2.629588,7.27387,-0.120097,2.683717,0.00676,0.00676,0.049969,5.790806,-0.190839,0.024992,0.005411,6.435028,0.711374,0.025591,0.063082,0.063901,0.375543,0.017486,0.984686,0.593568,0.006989,3.184811,0.00708,0.059547,6.920693,10.353107,2.502443,-0.040338,0.007156,0.004506,0.007156,0.059535,2.229535,0.042498,1.449338,1.007405,7.169508,2.383534,2.3089,7.444624,10.60858,0.052889,2.354848,3.486556,2.445655,10.687039,0.119355,2.050083,0.53844,0.435537,0.168744,2.088606,3.772241,0.079395,-0.058266,0.314833,2.158935,0.003053,3.611142,0.00394,0.002985,0.044677,-0.028993,0.038079,2.258763,2.276412,2.290613,0.607864,3
0.006289,0.006196,0.008194,0.008301,0.005893,0.005696,0.006376,0.0056,0.000323,0.000404,0.008301,4.515959,4.409943,0.000561,0.005173,4.321148,0.008301,0.000348,0.008194,1.619806,1.25156,0.006479,0.008301,0.000609,0.782866,-0.335034,2.837522,0.007805,0.616863,0.778236,0.794152,0.834897,2.266622,0.005845,0.442153,0.000511,3.329678,3.788933,15.421424,0.792128,0.003285,2.973898,0.005146,0.943482,0.001079,0.001684,0.675726,3.455348,0.007789,3.497492,0.578078,1.882892,-0.221624,0.482038,0.008865,0.008865,0.001539,1.652877,-0.211126,0.003011,0.006505,3.586722,0.648317,0.000933,0.003748,0.003554,0.559892,0.002066,0.475921,0.651572,0.005173,2.251681,0.005539,0.177016,7.1983,9.927891,1.934804,-0.13764,0.005631,0.005317,0.005539,0.200281,1.514752,0.002538,0.581915,0.760425,7.402052,1.619137,1.556203,7.608839,10.150117,0.133658,1.86206,2.349332,1.900692,10.264737,0.121269,2.254855,0.747543,0.442362,0.158072,2.214683,1.029946,0.092565,-0.097382,0.303801,2.210905,0.001826,2.433742,0.002448,0.001758,0.162666,-0.043127,0.12158,0.732689,2.304252,2.502065,0.774682,9
0.008645,0.008575,0.010636,0.010636,0.008318,0.008089,0.0084,0.007507,0.000707,0.000711,0.010498,7.413696,7.360495,0.000694,0.00676,7.287891,0.009812,0.000635,0.010636,1.946883,1.495552,0.00825,0.010636,0.000643,0.801895,-0.283116,3.402182,0.164978,0.700204,0.794371,2.369982,2.311991,7.081081,0.163632,2.474952,0.000719,6.950742,8.091332,24.961501,0.702674,0.196772,5.717778,0.19526,2.261152,0.00083,0.001155,0.566924,6.298539,0.123637,6.253999,2.28383,5.283514,-0.10973,2.399791,0.006867,0.006867,0.13246,4.070791,-0.204971,0.039767,0.005408,6.328211,0.717356,0.039112,0.052597,0.053922,0.370381,0.043319,0.892871,0.550843,0.00676,3.012769,0.006882,0.051708,6.666041,10.440542,2.379998,-0.041644,0.006882,0.004464,0.006882,0.051557,2.064093,0.024543,1.39391,0.9788,6.883173,2.205891,2.132511,7.121499,10.774093,0.068182,2.232845,3.306475,2.318335,10.929854,0.167368,2.694593,0.582074,0.376359,0.217581,2.557153,3.181219,0.122988,-0.045956,0.304228,2.000789,0.008336,3.408222,0.007307,0.008393,0.032305,-0.028697,0.05048,2.026114,2.135008,3.316012,0.659734,3
0.008669,0.009499,0.011322,0.013153,0.009192,0.008884,0.008922,0.006332,0.001069,0.001234,0.013046,7.985235,8.01002,0.001397,0.006332,8.022451,0.013046,0.001322,0.013062,2.043946,1.525826,0.009084,0.013153,0.001622,0.875959,-0.409736,3.479454,0.184416,0.771303,0.862997,2.188447,2.140949,6.004731,0.186243,1.834302,0.001036,6.869138,7.518715,20.090089,0.792046,0.243787,6.292417,0.170601,2.08935,0.000634,0.00112,0.731065,7.251908,0.125843,7.192497,1.71286,5.327394,-0.229904,1.765686,0.006806,0.006806,0.121415,4.606389,-0.312291,0.032637,0.005544,7.135316,0.823479,0.051471,0.031495,0.043763,0.616987,0.027043,0.509645,0.729772,0.006165,2.60438,0.006165,0.074596,7.661586,10.638877,2.230226,-0.143957,0.006256,0.004682,0.006256,0.102334,1.948324,0.026462,0.910492,0.797715,7.890281,1.957206,1.946033,8.121764,10.836088,0.129037,2.175232,2.85699,2.207112,10.924141,0.112466,1.922175,0.686281,0.592333,0.149981,1.845463,1.751981,0.083066,-0.148708,0.447026,2.215253,0.009553,2.968065,0.010029,0.021761,0.065878,-0.075837,0.105785,1.111723,2.308254,2.178505,0.776372,3
0.00789,0.007531,0.008804,0.009064,0.007697,0.007866,0.0074,0.006958,0.00064,0.000627,0.008988,7.84411,7.893424,0.000627,0.006699,7.923007,0.008148,0.000553,0.010208,1.774762,1.48336,0.007043,0.010208,0.000474,0.804594,-0.330865,3.226474,0.056926,0.786464,0.802927,1.292996,1.311028,8.151802,0.057944,2.404137,0.000465,4.492915,5.03518,23.444694,0.771078,0.17129,3.995897,0.169486,1.346093,0.001377,0.001828,0.642483,6.330155,0.069831,6.262425,2.306809,7.156448,-0.170016,2.380461,0.008896,0.008896,0.105582,6.200673,-0.27933,0.008427,0.006459,6.266542,0.794716,0.007921,0.005486,0.005833,0.506238,0.018414,0.550877,0.620419,0.005859,2.567801,0.005859,0.062318,6.602506,10.175718,2.160916,-0.094814,0.006088,0.005067,0.006088,0.063228,2.262227,0.007615,0.750841,0.813708,6.804814,2.323581,2.298204,7.025725,10.506627,0.113174,2.083511,2.805445,2.131172,10.643715,0.17199,3.246105,0.674423,0.58286,0.222253,3.244924,1.573071,0.127864,-0.11854,0.449819,2.031786,0.009399,2.91179,0.007917,0.009344,0.023554,-0.063918,0.08876,1.072911,2.175351,3.629176,0.695348,3
0.008441,0.008146,0.009567,0.009903,0.008364,0.008538,0.007582,0.006226,0.000634,0.000788,0.0094,11.22976,11.272426,0.001606,0.006226,11.307264,0.009079,0.00089,0.01088,1.750652,1.586938,0.006947,0.01088,0.001812,0.660289,-0.316908,3.305669,0.216103,0.763268,0.74005,0.602414,0.614808,4.524353,0.208942,1.184652,0.000574,2.339006,2.544438,21.187137,0.829558,0.080222,2.164153,0.065059,0.625502,0.001428,0.00189,0.575196,9.075959,0.164252,9.010256,1.237513,4.014254,-0.15921,1.200616,0.009552,0.009552,0.003816,3.672696,-0.293125,0.051451,0.006551,8.971319,0.770953,0.060512,0.059523,0.076991,0.436095,0.07115,0.54695,0.511721,0.004044,2.020943,0.004044,0.059955,6.679482,9.477055,1.772785,-0.082745,0.004044,0.005266,0.004044,0.037595,2.019044,0.046335,0.564602,0.719765,6.903861,2.083901,2.047754,7.115146,9.774701,0.199281,1.752524,2.214229,1.776665,9.909661,0.134607,2.666189,0.755746,0.569571,0.177753,2.591615,1.004746,0.100532,-0.131107,0.43957,2.1317,0.005219,2.310817,0.024529,0.008428,0.029187,-0.070544,0.162685,0.786466,2.239997,3.038862,0.751625,3
0.006115,0.005702,0.006973,0.006973,0.006247,0.00676,0.005624,0.005356,0.000581,0.00077,0.006958,7.290323,7.478002,0.000576,0.005356,7.620128,0.005936,0.000494,0.008896,1.054261,0.85005,0.005271,0.008896,0.000353,0.889068,-0.445786,1.884062,0.11725,0.805548,0.890032,2.08206,2.061883,6.149025,0.132541,1.959636,0.000421,7.317991,8.034199,10.086702,0.787779,0.095683,6.638829,0.092232,2.102708,0.001622,0.001823,0.777065,7.857246,0.069391,7.726858,1.789422,5.528392,-0.264372,1.865173,0.009659,0.009659,0.047273,4.806433,-0.315905,0.019449,0.006335,7.562722,0.8057,0.017946,0.119827,0.122507,0.654774,0.011213,0.472084,0.751334,0.004623,2.728416,0.004623,0.191104,5.841811,8.43787,2.388818,-0.159753,0.004623,0.005063,0.004623,0.199077,2.176003,0.086578,0.688103,0.755743,6.094277,2.255999,2.228638,6.357902,8.941982,0.086795,2.341749,3.029286,2.370965,9.197101,0.129639,4.431138,0.645755,0.638786,0.191744,4.684404,1.834869,0.086577,-0.155989,0.487187,2.145703,0.00528,3.214152,0.006174,0.009571,0.138061,-0.079287,0.063232,1.039365,2.281639,4.546667,0.736391,4
0.006115,0.005702,0.006973,0.006973,0.006247,0.00676,0.005624,0.005356,0.000581,0.00077,0.006958,7.290323,7.478002,0.000576,0.005356,7.620128,0.005936,0.000494,0.008896,1.054261,0.85005,0.005271,0.008896,0.000353,0.889068,-0.445786,1.884062,0.11725,0.805548,0.890032,2.08206,2.061883,6.149025,0.132541,1.959636,0.000421,7.317991,8.034199,10.086702,0.787779,0.095683,6.638829,0.092232,2.102708,0.001622,0.001823,0.777065,7.857246,0.069391,7.726858,1.789422,5.528392,-0.264372,1.865173,0.009659,0.009659,0.047273,4.806433,-0.315905,0.019449,0.006335,7.562722,0.8057,0.017946,0.119827,0.122507,0.654774,0.011213,0.472084,0.751334,0.004623,2.728416,0.004623,0.191104,5.841811,8.43787,2.388818,-0.159753,0.004623,0.005063,0.004623,0.199077,2.176003,0.086578,0.688103,0.755743,6.094277,2.255999,2.228638,6.357902,8.941982,0.086795,2.341749,3.029286,2.370965,9.197101,0.129639,4.431138,0.645755,0.638786,0.191744,4.684404,1.834869,0.086577,-0.155989,0.487187,2.145703,0.00528,3.214152,0.006174,0.009571,0.138061,-0.079287,0.063232,1.039365,2.281639,4.546667,0.736391,4
0.006743,0.006138,0.007874,0.008103,0.007406,0.008469,0.00625,0.005295,0.001702,0.001843,0.007874,5.676451,5.790326,0.000905,0.005295,5.886489,0.007797,0.000904,0.014267,1.328817,1.159747,0.005854,0.014267,0.000882,0.903689,-0.539479,2.462333,0.318002,0.85998,0.915102,2.486114,2.442645,8.601425,0.310832,2.29296,0.000637,8.525738,9.109493,14.517037,0.839935,0.363239,8.086707,0.392191,2.406551,0.001693,0.002163,0.847062,7.144136,0.218387,7.002099,2.310946,7.461373,-0.373356,2.284351,0.010239,0.010239,0.272985,6.567407,-0.403443,0.195821,0.007084,6.842022,0.838898,0.269356,0.088247,0.073379,0.777349,0.162102,0.46097,0.766015,0.0047,2.456896,0.0047,0.037631,6.523809,9.599526,2.193742,-0.271673,0.004746,0.005522,0.004746,0.101267,2.269719,0.027036,1.05513,0.749485,6.729409,2.242104,2.283316,6.935685,9.937867,0.141159,2.314582,2.750865,2.291581,10.107878,0.164357,3.777939,0.738289,0.724695,0.206297,3.763573,1.765059,0.128543,-0.220335,0.603049,2.059025,0.005519,2.944206,0.004754,0.001775,0.019594,-0.131351,0.103313,1.130048,2.136488,3.975665,0.773539,6
0.006349,0.006047,0.006897,0.007141,0.00643,0.00675,0.00602,0.005768,0.000623,0.000643,0.006897,6.734724,6.840875,0.000426,0.005737,6.932467,0.006577,0.000377,0.009171,1.448279,1.200046,0.00577,0.009171,0.000356,0.845931,-0.37881,2.624796,0.087005,0.792223,0.820289,1.471827,1.464504,8.521827,0.077402,2.497733,0.000238,5.138748,5.644769,16.779522,0.798513,0.049635,4.607228,0.063315,1.498231,0.00182,0.002189,0.700934,6.048037,0.013333,5.920579,2.296803,7.84791,-0.229236,2.387402,0.011063,0.011063,0.027368,6.883701,-0.338035,0.011534,0.007058,5.800526,0.847489,0.003508,0.028886,0.035878,0.564575,0.003112,0.472167,0.691937,0.004944,2.358964,0.004944,0.22745,5.976428,8.591522,2.054521,-0.129987,0.004944,0.005557,0.004944,0.246218,2.126123,0.018751,0.792377,0.767789,6.169201,2.025995,2.090576,6.381618,8.938934,0.153524,2.038654,2.551376,2.067195,9.145254,0.150729,3.064134,0.707711,0.65198,0.20525,2.727189,1.529471,0.10382,-0.186507,0.495991,2.090528,0.003326,2.696919,0.003162,0.002731,0.127998,-0.092886,0.125452,0.938593,2.227076,3.643197,0.764843,7
0.006308,0.006244,0.007004,0.00766,0.00606,0.005927,0.006293,0.005798,0.000243,0.000343,0.007599,6.483487,6.420902,0.000394,0.005402,6.348641,0.007599,0.000364,0.007034,1.447654,1.103853,0.006294,0.00766,0.000482,0.81195,-0.337453,2.523308,0.013259,0.647168,0.795989,0.959809,1.074736,4.331632,0.009067,0.909179,0.000233,4.149179,4.623891,14.917159,0.77778,0.013716,3.671327,0.013331,1.202082,0.002017,0.002628,0.695293,5.660944,0.001601,5.739976,1.167231,3.292054,-0.222382,0.964891,0.011414,0.011414,0.001979,2.634397,-0.18032,0.005225,0.008098,5.929125,0.663008,0.003461,0.003353,0.00494,0.581807,0.00211,0.493102,0.704614,0.005219,2.438362,0.005219,0.17933,7.12291,10.141011,2.070618,-0.1387,0.005219,0.006271,0.005219,0.157924,1.821537,0.003361,0.523359,0.765775,7.393946,2.036088,1.920096,7.6694,10.576022,0.118126,1.949109,2.559588,2.02079,10.760944,0.108674,3.786309,0.70886,0.3853,0.153467,3.828689,1.109653,0.074212,-0.054355,0.222372,2.271541,0.001862,2.64019,0.000354,0.001583,0.054888,-0.017172,0.103222,0.769996,2.39016,4.316445,0.690904,9
0.006618,0.006239,0.007675,0.008011,0.007364,0.008558,0.006289,0.006012,0.001924,0.001847,0.008011,5.311243,5.434214,0.000649,0.006012,5.57448,0.007324,0.000611,0.014191,1.210636,0.939773,0.006023,0.014191,0.000644,0.900003,-0.505343,2.131945,0.198088,0.859002,0.900795,2.942631,2.835941,13.32996,0.219144,4.024775,0.000401,9.728102,10.300498,14.148974,0.822666,0.490016,9.045261,0.47441,2.734047,0.001232,0.001757,0.837643,6.733292,0.115629,6.520989,3.687107,11.331791,-0.360351,3.829371,0.009506,0.009506,0.334107,9.491015,-0.369338,0.181026,0.006655,6.269436,0.840538,0.169507,0.104508,0.097167,0.775844,0.077265,0.542806,0.753554,0.004898,2.458602,0.004898,0.066708,6.055699,9.404153,2.174247,-0.269697,0.004913,0.005115,0.004913,0.061113,2.364351,0.090619,1.396087,0.801649,6.284391,2.419463,2.424918,6.533776,9.66475,0.150925,2.26227,2.727682,2.260917,9.754528,0.145303,2.491176,0.720059,0.70134,0.202535,2.601762,2.30254,0.100175,-0.183028,0.577304,2.08059,0.055354,2.908631,0.030942,0.055983,0.033716,-0.107621,0.114077,1.371561,2.202681,2.580735,0.707568,6
0.006898,0.006332,0.007645,0.007645,0.007627,0.008868,0.006328,0.006287,0.002024,0.001978,0.007645,4.773595,4.921511,0.000613,0.006287,5.069507,0.006607,0.000491,0.0159,1.530068,1.352087,0.005885,0.0159,0.000365,0.89178,-0.472258,2.860395,0.175565,0.809948,0.873465,2.296866,2.266391,10.777289,0.177375,3.237992,0.000285,7.717645,8.472467,19.93994,0.828187,0.172025,6.691026,0.174724,2.241459,0.001179,0.00164,0.743799,5.934747,0.108304,5.800302,2.938656,9.201721,-0.261564,3.063095,0.008972,0.008972,0.121652,7.592999,-0.328961,0.069203,0.006423,5.561895,0.839538,0.069116,0.081613,0.080618,0.58483,0.053805,0.484679,0.70638,0.005203,2.327903,0.005203,0.030936,6.384171,9.510719,2.055546,-0.134608,0.005264,0.005085,0.005264,0.030563,2.182756,0.036656,1.322196,0.768822,6.63495,2.235314,2.195344,6.916159,9.805587,0.157353,2.118953,2.675894,2.146694,9.864921,0.10929,2.739105,0.698512,0.613039,0.163559,2.90906,2.476144,0.066015,-0.142306,0.45193,2.209954,0.010192,2.89814,0.006965,0.010412,0.03398,-0.067931,0.105386,1.328027,2.33801,2.857734,0.72703,6
0.006945,0.006181,0.013718,0.01387,0.007224,0.008177,0.006322,0.005722,0.001783,0.00172,0.013718,4.95465,5.031624,0.001379,0.005646,5.10587,0.006561,0.000789,0.014633,1.626322,1.625101,0.005706,0.014633,0.00043,0.914057,-0.572988,3.281239,0.159266,0.86211,0.904023,2.103403,2.078849,9.59155,0.136343,2.644736,0.001523,7.40259,7.855628,19.700053,0.874885,0.125262,6.83309,0.10473,2.055151,0.001258,0.001657,0.845512,5.885452,0.144139,5.75785,2.566127,8.742918,-0.421041,2.601029,0.00911,0.00911,0.136156,7.685383,-0.434468,0.030047,0.006334,5.635465,0.872506,0.038602,0.035139,0.065883,0.775775,0.036356,0.352737,0.782688,0.004883,2.114143,0.004883,0.169621,6.187995,9.064566,1.915522,-0.307018,0.004883,0.005076,0.004883,0.21783,2.22154,0.049447,1.111698,0.64696,6.341197,2.120276,2.213361,6.503635,9.302039,0.212778,2.101271,2.350876,2.039402,9.466689,0.16055,2.74236,0.799763,0.747943,0.202036,2.499328,1.592481,0.125241,-0.258242,0.596346,2.080887,0.008527,2.536492,0.006127,0.01232,0.191157,-0.135996,0.174234,0.902393,2.172779,3.18175,0.800443,6
0.006349,0.006047,0.006897,0.007141,0.00643,0.00675,0.00602,0.005768,0.000623,0.000643,0.006897,6.734724,6.840875,0.000426,0.005737,6.932467,0.006577,0.000377,0.009171,1.448279,1.200046,0.00577,0.009171,0.000356,0.845931,-0.37881,2.624796,0.087005,0.792223,0.820289,1.471827,1.464504,8.521827,0.077402,2.497733,0.000238,5.138748,5.644769,16.779522,0.798513,0.049635,4.607228,0.063315,1.498231,0.00182,0.002189,0.700934,6.048037,0.013333,5.920579,2.296803,7.84791,-0.229236,2.387402,0.011063,0.011063,0.027368,6.883701,-0.338035,0.011534,0.007058,5.800526,0.847489,0.003508,0.028886,0.035878,0.564575,0.003112,0.472167,0.691937,0.004944,2.358964,0.004944,0.22745,5.976428,8.591522,2.054521,-0.129987,0.004944,0.005557,0.004944,0.246218,2.126123,0.018751,0.792377,0.767789,6.169201,2.025995,2.090576,6.381618,8.938934,0.153524,2.038654,2.551376,2.067195,9.145254,0.150729,3.064134,0.707711,0.65198,0.20525,2.727189,1.529471,0.10382,-0.186507,0.495991,2.090528,0.003326,2.696919,0.003162,0.002731,0.127998,-0.092886,0.125452,0.938593,2.227076,3.643197,0.764843,7
0.006997,0.00655,0.00798,0.008209,0.007522,0.008514,0.006447,0.005997,0.001519,0.00157,0.008072,6.08228,6.18565,0.000801,0.005997,6.28579,0.007401,0.000753,0.013565,1.320241,1.105486,0.006028,0.013565,0.00071,0.914952,-0.554564,2.404639,0.174634,0.872333,0.91707,2.196608,2.156913,10.068468,0.196819,2.668699,0.000506,7.795941,8.165183,15.642176,0.858693,0.098839,7.380616,0.122906,2.126429,0.001318,0.001598,0.859221,6.839513,0.04368,6.672998,2.647682,8.91617,-0.401856,2.623541,0.008377,0.008377,0.093303,7.825932,-0.412272,0.174761,0.006187,6.475826,0.862783,0.179717,0.081035,0.0786,0.789483,0.101732,0.362747,0.803019,0.004807,2.392914,0.004807,0.068392,6.420463,9.783629,2.162796,-0.290486,0.004807,0.004917,0.004807,0.093264,2.328228,0.030079,0.90083,0.677421,6.634722,2.31316,2.3466,6.863456,10.191478,0.155709,2.277997,2.660391,2.257794,10.449364,0.133931,4.596445,0.76833,0.724719,0.176399,4.621233,1.425774,0.101652,-0.211201,0.588392,2.213032,0.025424,2.866292,0.012944,0.021896,0.085987,-0.118487,0.120013,0.851982,2.31913,4.921381,0.767066,6
0.009451,0.007702,0.012696,0.012909,0.008601,0.010063,0.007524,0.006973,0.001149,0.00233,0.012909,8.839692,9.104089,0.002288,0.006973,9.307521,0.010178,0.002408,0.012909,1.05774,1.049027,0.006222,0.012909,0.001538,0.929272,-0.477736,2.084184,0.088862,0.88821,0.924663,4.903397,4.929135,8.032179,0.073535,1.984603,0.001763,17.58107,19.506479,13.49369,0.755645,0.031134,15.404763,0.013856,5.05593,0.00452,0.004077,0.832881,9.467366,0.061132,9.545171,2.115013,7.10985,-0.291521,2.01118,0.019211,0.019211,0.032249,6.603247,-0.434817,0.007266,0.009329,9.524345,0.86861,0.022977,0.023575,0.026502,0.721104,0.009986,0.717148,0.790909,0.004776,3.057749,0.004776,0.74324,4.255877,7.09176,2.61157,-0.180529,0.004822,0.006051,0.004822,0.820209,2.309953,0.018474,1.81625,0.919557,4.418009,2.384633,2.346875,4.599466,7.545171,0.064489,2.644325,3.421833,2.652831,7.877622,0.335744,5.296319,0.604282,0.826365,0.412439,5.290143,3.846907,0.264862,-0.32713,0.796045,1.576981,0.008378,3.615914,0.011083,0.009243,0.368413,-0.292391,0.042775,2.064849,1.749127,5.438906,0.762547,8
0.010185,0.007908,0.01268,0.012711,0.009024,0.010869,0.007696,0.007111,0.001114,0.002404,0.01268,9.66143,10.006278,0.002424,0.007111,10.243998,0.008484,0.002268,0.013001,0.999588,1.099931,0.006058,0.013001,0.001018,0.91224,-0.418882,2.070222,0.016119,0.877553,0.902907,5.434983,5.44558,7.52939,0.022153,1.676859,0.001656,17.909378,20.469496,13.087526,0.70926,0.172708,15.315281,0.156226,5.462726,0.005294,0.004637,0.777055,11.322057,0.013674,11.344626,2.206588,6.25156,-0.232403,1.947603,0.021881,0.021881,0.067936,5.252166,-0.420322,0.0484,0.009973,11.366803,0.876943,0.042626,0.01208,0.024264,0.692869,0.017909,0.944605,0.730253,0.004837,3.180074,0.004837,0.33753,4.128979,6.909836,2.622967,-0.16376,0.004852,0.006329,0.004852,0.253544,2.199133,0.020915,2.188521,1.017239,4.30852,2.332889,2.261274,4.503185,7.504673,0.057213,2.592051,3.518609,2.623541,7.797023,0.325284,5.295544,0.550031,0.801803,0.417401,5.507516,4.960314,0.248393,-0.305571,0.747605,1.551364,0.00815,3.624581,0.003068,0.002899,0.352397,-0.257627,0.04188,2.827803,1.741875,5.461082,0.723361,8
0.006789,0.006276,0.008026,0.008499,0.007797,0.009115,0.006335,0.00528,0.002351,0.002348,0.008087,5.152277,5.28199,0.001,0.00528,5.420745,0.008072,0.000981,0.016907,1.478187,1.269581,0.00596,0.016907,0.00094,0.913081,-0.518979,2.730571,0.202712,0.863842,0.902025,2.535381,2.478638,10.029499,0.202277,2.902585,0.000848,8.661051,9.221405,18.65861,0.8361,0.728807,7.809716,0.73835,2.428278,0.001867,0.002358,0.809624,6.880184,0.175061,6.71033,2.710845,8.907927,-0.325591,2.769248,0.011582,0.011582,0.44066,7.628501,-0.407652,0.091176,0.007546,6.493729,0.873868,0.08898,0.002138,0.00268,0.680787,0.027559,0.419378,0.777321,0.004807,2.393727,0.004807,0.070897,6.120626,8.891749,2.151731,-0.188173,0.004807,0.005798,0.004807,0.07001,2.244953,0.026553,1.013646,0.73105,6.33321,2.281035,2.268544,6.568922,9.246716,0.142065,2.238138,2.728964,2.248405,9.410138,0.131533,3.167462,0.706084,0.735926,0.184829,3.226508,2.041919,0.087001,-0.229259,0.588089,2.176001,0.016343,2.973557,0.02143,0.016052,0.07184,-0.122173,0.094698,1.087093,2.301639,3.467845,0.76066,6
