@relation 'Huotari500_noclass4'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute class {1 2 3 4}
@data
0.003734,0.000654,0.004600,0.001419,0.028467,0.010566,0.005983,0.001986,0.017711,0.013806,0.076765,1.277625,0.599156,1.604493,0.651277,5.123885,5.096183,2.133866,2.875652,0.649757,1.118268,-0.158557,0.625274,0.038833,0.053898,1
0.003398,0.000989,0.003619,0.000932,0.026000,0.008937,0.004846,0.002054,0.014041,0.012342,0.140388,0.608267,0.823426,1.857268,0.793517,5.380629,5.988989,2.075519,2.434300,0.410979,0.835939,-0.370400,0.826981,0.004935,0.004354,1
0.003640,0.000720,0.003968,0.000837,0.015437,0.005369,0.004436,0.001248,0.010446,0.006905,0.112774,1.690992,0.357981,1.329382,0.661104,4.595591,3.571155,1.949871,2.671173,0.989880,1.225820,-0.102068,0.500351,0.048716,0.025199,1
0.003514,0.000592,0.003882,0.000671,0.022493,0.009661,0.004142,0.001508,0.012552,0.011446,0.204690,0.446317,0.622165,0.588088,0.819616,5.174290,1.913773,1.668227,1.959840,0.307088,0.715934,-0.266116,0.672655,0.010323,0.025258,1
0.003818,0.001129,0.005521,0.002473,0.033544,0.015371,0.005770,0.002083,0.019500,0.017851,0.053138,1.026112,0.800779,2.514824,0.676942,7.511628,9.259249,2.484489,3.182101,0.523870,1.028079,-0.288281,0.812081,0.016614,0.031276,2
0.003380,0.000514,0.004147,0.001093,0.027661,0.010202,0.004701,0.001657,0.017076,0.013865,0.064646,1.028445,0.738090,2.005834,0.682828,6.653603,6.811109,2.308777,2.995746,0.539683,1.033579,-0.252311,0.761783,0.012540,0.006250,1
0.003066,0.001138,0.003237,0.001116,0.012138,0.006966,0.004234,0.001230,0.006279,0.005227,0.106384,1.071942,0.756434,1.890286,0.692122,6.122302,6.150510,2.134764,2.554764,0.598255,1.038339,-0.364571,0.825417,0.030257,0.013043,1
0.002898,0.000262,0.003261,0.000558,0.016734,0.006379,0.005178,0.001198,0.011334,0.007546,0.235307,0.454744,0.518371,0.472237,0.825086,3.319157,1.433581,1.445599,1.752355,0.320752,0.742199,-0.195671,0.562370,0.022790,0.031533,1
0.003257,0.000632,0.003886,0.001104,0.022383,0.009361,0.005054,0.003422,0.013364,0.011295,0.083416,0.892227,0.707952,1.536045,0.705940,5.071195,5.215702,2.132004,2.731488,0.485831,0.975362,-0.237211,0.721985,0.026765,0.007695,1
0.003363,0.000425,0.004448,0.001414,0.025965,0.007869,0.006590,0.002777,0.016431,0.011581,0.086078,0.901391,0.682959,1.487071,0.694239,6.150030,4.753050,2.150242,2.758451,0.466574,0.970495,-0.216634,0.701826,0.008706,0.027682,2
0.003121,0.000712,0.003272,0.000625,0.021024,0.009081,0.004028,0.001300,0.012076,0.010702,0.182267,0.439341,0.754771,0.960974,0.823253,5.732401,3.079664,1.879431,2.152615,0.304322,0.737144,-0.348198,0.783685,0.009592,0.011315,1
0.003594,0.000670,0.004618,0.001234,0.022424,0.006978,0.005471,0.004667,0.015348,0.010512,0.063475,0.738631,0.854517,2.596442,0.701449,9.642179,9.280260,2.479783,3.016856,0.353375,0.874839,-0.355774,0.855841,0.004597,0.016620,1
0.003003,0.000719,0.003612,0.001101,0.025215,0.020155,0.003272,0.001114,0.011819,0.016683,0.274612,0.521820,0.499042,0.478829,0.839610,3.886722,1.537772,1.483238,1.725447,0.398636,0.737809,-0.243803,0.627261,0.043705,0.029999,3
0.004261,0.001098,0.004958,0.001302,0.020468,0.007198,0.005269,0.001678,0.014074,0.009445,0.168148,0.505623,0.661779,0.726375,0.801819,4.579342,2.474026,1.787193,2.148339,0.334231,0.782768,-0.269110,0.700810,0.035560,0.026414,1
0.003052,0.000881,0.003853,0.001357,0.025293,0.010037,0.004462,0.001826,0.013543,0.012541,0.185882,0.412319,0.702749,0.719321,0.838336,4.492772,2.298973,1.681135,1.915322,0.299666,0.686152,-0.344158,0.745427,0.016080,0.004526,1
0.003964,0.000566,0.004441,0.000822,0.018350,0.004523,0.005301,0.001792,0.012566,0.007551,0.081082,1.291783,0.497364,1.323577,0.650747,5.906312,3.842751,2.067464,2.821579,0.661401,1.104574,-0.128066,0.568985,0.020352,0.013259,2
0.003326,0.000584,0.005111,0.002073,0.013760,0.004225,0.004730,0.001725,0.010217,0.005686,0.070753,1.084207,0.710569,1.880775,0.682805,5.930092,6.407569,2.246176,2.928845,0.582077,1.060753,-0.248326,0.751106,0.023419,0.070484,2
0.002961,0.000328,0.003013,0.000314,0.015532,0.004415,0.004906,0.001800,0.010357,0.006458,0.120072,0.691176,0.638776,0.980590,0.745130,4.967787,3.132716,1.936089,2.415040,0.400423,0.883599,-0.215050,0.666295,0.001877,0.007454,1
0.004274,0.001080,0.004466,0.000991,0.026933,0.019842,0.005253,0.001435,0.013402,0.016261,0.379038,0.337715,0.590859,0.429243,0.895909,3.896866,1.289667,1.293743,1.449513,0.286417,0.569172,-0.366116,0.700881,0.007606,0.021282,1
0.005282,0.001364,0.006736,0.002170,0.030354,0.019437,0.005168,0.001820,0.016871,0.018493,0.070087,0.739217,0.816508,2.051358,0.719808,7.042638,7.241613,2.373486,2.906471,0.391719,0.888794,-0.325093,0.824049,0.027056,0.011897,4
0.003151,0.000777,0.003460,0.000777,0.022215,0.008807,0.004368,0.001513,0.013151,0.011049,0.104151,0.879741,0.666311,1.270863,0.726754,6.043413,4.287038,2.098450,2.645966,0.518182,0.985215,-0.256992,0.736064,0.022419,0.008170,1
0.003310,0.000647,0.003348,0.000544,0.023749,0.008638,0.004763,0.001746,0.014249,0.011512,0.552107,0.279385,0.461847,0.276082,0.902889,2.435372,0.750400,0.864010,1.018963,0.236584,0.542601,-0.179505,0.441047,0.007795,0.007491,1
0.003468,0.000509,0.004315,0.001146,0.028041,0.011135,0.006889,0.002250,0.018030,0.013588,0.067261,1.343289,0.571734,1.584172,0.630489,6.288706,4.929007,2.192231,3.003257,0.642249,1.119404,-0.142984,0.609136,0.018557,0.036664,2
0.003102,0.000265,0.003309,0.000391,0.025169,0.008533,0.005765,0.002267,0.015132,0.011713,0.070834,1.045158,0.700869,1.771513,0.666202,6.617350,5.937952,2.254318,2.949906,0.511902,1.028827,-0.215547,0.715607,0.012613,0.005599,1
0.003341,0.000533,0.004256,0.001367,0.027460,0.011807,0.006759,0.002160,0.016987,0.013529,0.141415,0.609362,0.656041,0.869517,0.781179,4.380426,2.929319,1.847992,2.270375,0.393433,0.845054,-0.264004,0.707259,0.044815,0.037350,2
0.003253,0.000391,0.004300,0.001330,0.013737,0.003093,0.003632,0.001138,0.008986,0.005671,0.048964,1.022638,0.808274,2.767136,0.652037,8.188349,9.547380,2.500160,3.204890,0.459572,0.997914,-0.286452,0.813016,0.012594,0.011096,2
0.003651,0.001002,0.004385,0.001335,0.027083,0.009650,0.005433,0.002053,0.014748,0.012760,0.066437,1.203187,0.650947,1.775985,0.625895,7.158035,5.678876,2.260336,3.028894,0.525244,1.056882,-0.179252,0.672073,0.014314,0.015149,2
0.002989,0.000486,0.003818,0.001220,0.032008,0.011606,0.005943,0.002350,0.018518,0.015630,0.065954,1.380499,0.625844,1.861591,0.633560,6.514286,5.997642,2.269084,3.088459,0.676574,1.140743,-0.161940,0.648697,0.020864,0.049875,2
0.004320,0.000984,0.004856,0.001321,0.010999,0.002611,0.008288,0.003348,0.009946,0.003313,0.076083,2.796680,0.138434,1.544188,0.584569,4.763485,3.690949,1.975871,2.908431,1.522873,1.433468,-0.093352,0.499247,0.014184,0.008725,3
0.002966,0.000490,0.003215,0.000577,0.018342,0.005897,0.004371,0.001361,0.011340,0.008311,0.088389,1.105719,0.590157,1.361741,0.685462,5.290815,4.238130,2.090245,2.754579,0.606701,1.060600,-0.172902,0.638705,0.024591,0.008015,1
0.003192,0.000551,0.003989,0.001251,0.024512,0.011790,0.005037,0.001628,0.015444,0.013156,0.089648,1.426709,0.497145,1.411434,0.663960,4.778060,4.245178,2.041955,2.770178,0.801378,1.153389,-0.151689,0.604550,0.086876,0.037536,2
0.003931,0.000773,0.004836,0.001382,0.024326,0.011413,0.004770,0.001572,0.014708,0.012905,0.087735,0.706196,0.778252,1.642220,0.745302,6.121491,5.620768,2.221278,2.709938,0.412836,0.896505,-0.323499,0.807670,0.039178,0.008273,1
0.004482,0.000940,0.007071,0.004002,0.022276,0.008896,0.005348,0.002094,0.014141,0.010879,0.069972,1.164063,0.802161,3.004822,0.667667,5.947545,10.558632,2.393189,3.072600,0.604906,1.090441,-0.296562,0.810673,0.007691,0.107557,2
0.003530,0.001082,0.005003,0.002158,0.026438,0.014277,0.003969,0.001439,0.014144,0.014939,0.161076,0.533753,0.652296,0.727993,0.804646,4.621854,2.517760,1.804916,2.146251,0.363620,0.780079,-0.272144,0.705436,0.027569,0.027249,1
0.003378,0.000386,0.003421,0.000385,0.014993,0.002872,0.005757,0.002219,0.009232,0.005291,0.101590,1.529319,0.393559,1.183361,0.660555,5.231379,3.505893,1.999090,2.686754,0.873501,1.154885,-0.129846,0.562014,0.018091,0.000375,1
0.003099,0.000450,0.003426,0.000627,0.035365,0.014100,0.006975,0.003009,0.018941,0.017239,0.059218,1.042396,0.728812,1.928371,0.657287,7.724424,6.643873,2.313275,3.012377,0.489189,1.004596,-0.245712,0.755336,0.007191,0.001812,1
0.003003,0.000452,0.003282,0.000602,0.023711,0.016842,0.004094,0.001655,0.011953,0.014614,0.072963,0.575600,0.891284,2.630240,0.752693,8.295263,9.088031,2.493318,2.862055,0.317423,0.812373,-0.434916,0.897383,0.005356,0.005732,3
0.003666,0.001471,0.004177,0.001555,0.023233,0.011462,0.004360,0.001372,0.012701,0.012260,0.194727,0.595134,0.639201,0.755396,0.791252,4.018715,2.665900,1.703880,2.067270,0.395627,0.846141,-0.269857,0.695651,0.015131,0.014661,1
0.002954,0.000245,0.003204,0.000424,0.024906,0.010182,0.004255,0.001646,0.013115,0.012450,0.048216,1.548134,0.639589,2.075058,0.606632,7.907007,7.029990,2.364029,3.272183,0.717135,1.179510,-0.157182,0.657106,0.002182,0.009980,1
0.003269,0.000708,0.003471,0.000649,0.017052,0.007221,0.004192,0.001055,0.010880,0.008386,0.198838,0.753763,0.369332,0.616182,0.776905,3.536559,1.624291,1.534095,1.972154,0.511587,0.890456,-0.110390,0.457454,0.011374,0.009158,1
0.002928,0.000445,0.003181,0.000550,0.017752,0.008111,0.004894,0.001309,0.011257,0.008752,0.220537,0.650963,0.489819,0.623847,0.792000,4.161819,1.896387,1.620121,1.981746,0.446041,0.852560,-0.186427,0.580948,0.028562,0.019767,1
0.004270,0.000871,0.007754,0.004695,0.013873,0.005288,0.003910,0.000899,0.009363,0.006406,0.068210,1.105416,0.773598,2.451629,0.671205,6.018055,8.658964,2.326878,3.031107,0.569459,1.068046,-0.262143,0.774381,0.069013,0.132635,2
0.002904,0.000351,0.003092,0.000400,0.028710,0.009605,0.006009,0.002425,0.016305,0.013385,0.067262,0.858272,0.795321,2.090895,0.682864,8.550123,6.943784,2.361380,2.950994,0.407218,0.938909,-0.288022,0.799993,0.002825,0.007461,1
0.004035,0.001604,0.005310,0.002400,0.025821,0.019194,0.004099,0.001389,0.013877,0.016979,0.056295,0.873665,0.868308,3.360461,0.685587,7.720641,12.202504,2.550068,3.123861,0.425258,0.950557,-0.381884,0.878695,0.016912,0.007733,3
0.002824,0.000482,0.003398,0.000861,0.019848,0.008108,0.003584,0.001278,0.011338,0.010031,0.052727,1.315094,0.731229,2.552306,0.619612,7.533019,8.408344,2.427587,3.240136,0.587775,1.105229,-0.213135,0.738318,0.015359,0.009930,1
0.003550,0.000665,0.003843,0.000713,0.019481,0.007139,0.004681,0.001477,0.011940,0.009112,0.130739,0.681682,0.659045,0.952741,0.767564,4.516088,3.248454,1.910423,2.346956,0.434462,0.863495,-0.250968,0.703874,0.018950,0.008140,1
0.003636,0.000935,0.004292,0.001147,0.020829,0.007287,0.004210,0.001535,0.012232,0.009935,0.217662,0.310805,0.748370,0.553580,0.861261,4.620276,2.095916,1.613146,1.784530,0.231085,0.610810,-0.375187,0.756534,0.019992,0.019373,1
0.003307,0.001214,0.003584,0.001021,0.018753,0.007870,0.004169,0.001303,0.011284,0.009289,0.287415,0.379742,0.409708,0.331405,0.846657,3.251772,0.905348,1.232000,1.471615,0.279116,0.668909,-0.144023,0.453883,0.030738,0.017391,1
0.003135,0.000583,0.004014,0.001371,0.013917,0.004959,0.004454,0.001138,0.009194,0.006034,0.071396,1.387496,0.648925,1.968790,0.664172,5.957994,6.516308,2.286645,3.012500,0.769089,1.152445,-0.216342,0.720237,0.041834,0.018526,2
0.002775,0.000424,0.003345,0.000956,0.016516,0.007732,0.004216,0.001172,0.010549,0.008407,0.492297,0.269465,0.388043,0.237118,0.892700,2.467528,0.609190,0.896488,1.058923,0.220136,0.549248,-0.143314,0.391245,0.012569,0.040015,1
0.002893,0.000502,0.003135,0.000516,0.017806,0.005317,0.005071,0.003746,0.011758,0.008001,0.053682,1.160603,0.731536,2.189002,0.642213,8.875780,7.420640,2.377915,3.141905,0.537291,1.059455,-0.220321,0.736459,0.000549,0.004925,1
0.003681,0.000824,0.005579,0.002508,0.014587,0.004384,0.003738,0.001036,0.009414,0.006397,0.073636,0.980007,0.674660,1.519766,0.687052,5.895701,5.043770,2.178975,2.841183,0.513829,1.004104,-0.213293,0.702508,0.032447,0.046872,2
0.003098,0.000248,0.003363,0.000481,0.018535,0.006082,0.004778,0.001384,0.011595,0.008277,0.121839,1.362354,0.414311,1.197186,0.685790,4.527207,3.281908,1.910316,2.553213,0.807536,1.141443,-0.132837,0.554932,0.026703,0.013902,1
0.003051,0.000724,0.003754,0.001167,0.028321,0.018088,0.004750,0.001488,0.016794,0.017657,0.088502,0.682225,0.830142,2.004002,0.757371,5.932322,7.081378,2.259814,2.708605,0.413811,0.895189,-0.386707,0.852700,0.012814,0.019902,1
0.003527,0.001055,0.004260,0.001672,0.028645,0.015018,0.004847,0.001916,0.014778,0.015509,0.229454,0.485833,0.863453,1.752612,0.846356,4.050449,6.349217,1.783835,2.005743,0.372561,0.740995,-0.460653,0.845106,0.012281,0.019071,1
0.004085,0.000991,0.004730,0.001178,0.035177,0.016980,0.004620,0.001784,0.019466,0.019540,0.370426,0.381487,0.450665,0.357345,0.871543,3.630669,1.004314,1.220628,1.438004,0.305405,0.650743,-0.215091,0.546389,0.022947,0.046170,1
0.003230,0.000505,0.003797,0.000938,0.030176,0.020132,0.004476,0.001590,0.014315,0.017890,0.140573,0.675048,0.618205,0.845785,0.748387,6.313346,2.847656,1.833140,2.253854,0.394169,0.845265,-0.211378,0.646006,0.011368,0.009983,1
0.003933,0.001831,0.004427,0.001541,0.028316,0.013676,0.003908,0.001386,0.016876,0.015894,0.214816,0.471667,0.799037,1.144203,0.833025,5.792333,4.212541,1.908563,2.205078,0.344693,0.753044,-0.417700,0.831638,0.012382,0.009399,1
0.003210,0.000662,0.004700,0.002295,0.013858,0.006559,0.003562,0.000827,0.009096,0.007119,0.203672,0.492163,0.692163,0.802377,0.825864,3.756113,2.704782,1.663610,1.976881,0.354868,0.760302,-0.357808,0.760054,0.033019,0.119267,2
0.003429,0.000591,0.004270,0.001176,0.024743,0.009013,0.005809,0.003811,0.014890,0.011863,0.056365,1.106756,0.750167,2.292679,0.645788,7.545455,7.712488,2.379792,3.131886,0.506421,1.037814,-0.236487,0.757391,0.007259,0.016776,2
0.003315,0.000588,0.004600,0.001907,0.019527,0.007199,0.004188,0.001460,0.011348,0.009295,0.058369,1.148692,0.740695,2.142289,0.673763,6.638366,7.689322,2.372485,3.094494,0.610196,1.082032,-0.252810,0.770313,0.032669,0.023602,2
0.003627,0.000556,0.003894,0.000617,0.019826,0.006584,0.004303,0.001452,0.011752,0.009191,0.094256,0.877320,0.654754,1.197600,0.713863,6.482571,4.144671,2.110009,2.675740,0.493806,0.949776,-0.232613,0.714794,0.011441,0.012327,1
0.004150,0.000589,0.006323,0.002532,0.022069,0.005339,0.006549,0.002591,0.015228,0.008980,0.052864,1.318827,0.680287,2.105958,0.628854,7.112046,6.922286,2.357786,3.180380,0.617486,1.116560,-0.190635,0.700073,0.071199,0.008147,2
0.002550,0.000247,0.002698,0.000328,0.018292,0.007988,0.004429,0.001223,0.011540,0.009133,0.306339,0.582827,0.258435,0.395273,0.815150,2.810928,0.988536,1.199019,1.521559,0.421576,0.798560,-0.072659,0.330596,0.007639,0.014223,1
0.004188,0.001416,0.005255,0.001934,0.027362,0.018698,0.003705,0.001473,0.013640,0.017041,0.066216,0.936911,0.874218,2.857426,0.682959,10.304569,12.348137,2.483718,3.055607,0.468297,0.992074,-0.349133,0.858169,0.007013,0.008102,1
0.003298,0.001453,0.004176,0.002245,0.026632,0.017128,0.004710,0.001646,0.014674,0.016109,0.296392,0.666667,0.751080,1.319839,0.842798,3.581940,4.668035,1.626457,1.926787,0.529676,0.789696,-0.420419,0.806040,0.043086,0.046513,1
0.003055,0.000825,0.003767,0.001367,0.019643,0.008110,0.004810,0.003247,0.011547,0.009640,0.197412,0.621504,0.527262,0.655879,0.796717,3.750155,1.991027,1.622309,2.004058,0.427882,0.840005,-0.207998,0.610929,0.026694,0.018736,1
0.003115,0.000794,0.003560,0.000944,0.019513,0.008246,0.004385,0.001262,0.013149,0.009874,0.291500,0.369422,0.585725,0.446016,0.866673,3.151302,1.414027,1.342013,1.555725,0.289647,0.654738,-0.285047,0.635479,0.011870,0.023996,1
0.003700,0.000854,0.004408,0.001099,0.031541,0.013663,0.004340,0.001945,0.017279,0.016797,0.089317,0.750832,0.752465,1.315522,0.719171,7.888255,5.092125,2.183988,2.723631,0.399228,0.912010,-0.269074,0.762134,0.005635,0.005207,2
0.003017,0.000411,0.003128,0.000435,0.030446,0.010777,0.007208,0.002393,0.018991,0.014226,0.221462,0.682087,0.277096,0.468095,0.772447,3.137043,1.204871,1.379639,1.790105,0.441219,0.876610,-0.061953,0.328873,0.010985,0.033945,1
0.003821,0.000605,0.004315,0.001237,0.021139,0.006011,0.006946,0.002428,0.015231,0.008712,0.895616,0.188172,0.015286,0.095321,0.970389,2.076735,0.194014,0.235366,0.273460,0.182580,0.237232,-0.031307,0.093361,0.038220,0.033897,1
0.002774,0.000809,0.003585,0.001274,0.014804,0.010113,0.003768,0.001085,0.009454,0.009240,0.063467,0.735668,0.867816,2.506874,0.735880,7.554754,9.889982,2.485917,3.001707,0.419092,0.917395,-0.379305,0.870638,0.015350,0.013274,3
0.003779,0.001316,0.004816,0.001718,0.027735,0.010565,0.004468,0.001693,0.015586,0.013951,0.064945,0.941659,0.777067,2.176807,0.675997,8.144166,7.206314,2.391249,3.035004,0.456238,0.983505,-0.267103,0.784353,0.011678,0.011912,1
0.002864,0.000272,0.003367,0.000904,0.025384,0.016822,0.004511,0.001466,0.012840,0.014974,0.108848,0.775281,0.713868,1.366771,0.757481,4.668914,4.642442,2.036222,2.495618,0.494817,0.895589,-0.302002,0.767278,0.028369,0.006361,1
0.003376,0.000642,0.003591,0.000638,0.022139,0.007342,0.005360,0.003075,0.014113,0.010310,0.216466,0.641881,0.586599,0.792819,0.810996,4.184800,2.436051,1.705438,2.018081,0.467395,0.826218,-0.284073,0.701534,0.022161,0.029241,1
0.003031,0.001480,0.003682,0.001764,0.037046,0.019384,0.004316,0.002034,0.018471,0.020927,0.066492,0.590852,0.942244,4.785376,0.745175,7.400376,18.243834,2.574737,2.961634,0.317132,0.815949,-0.492892,0.926420,0.011102,0.025525,1
0.003031,0.000663,0.003204,0.000569,0.030279,0.012494,0.004320,0.001696,0.017328,0.015918,0.088054,0.599676,0.821404,1.578663,0.754562,6.508914,5.920909,2.267391,2.705104,0.340682,0.832239,-0.346988,0.826258,0.002568,0.003728,1
0.003464,0.000592,0.004172,0.001012,0.020499,0.006453,0.005087,0.002535,0.013874,0.009318,0.098152,1.037572,0.539110,1.118331,0.690126,5.567141,3.464701,2.002339,2.672512,0.564113,1.038727,-0.150475,0.594557,0.014604,0.024159,2
0.003702,0.001118,0.004223,0.001149,0.022921,0.009117,0.004969,0.001663,0.014109,0.011281,0.390052,0.335325,0.492862,0.337791,0.882218,3.620072,0.984288,1.185446,1.365102,0.272775,0.602292,-0.235305,0.556736,0.020232,0.010363,1
0.003121,0.000308,0.003507,0.000648,0.017459,0.005311,0.005821,0.001605,0.011448,0.007111,0.130797,1.202776,0.359078,0.932009,0.692023,4.102544,2.549238,1.794981,2.426792,0.698533,1.095175,-0.088020,0.447615,0.032041,0.029927,1
0.003473,0.000570,0.004378,0.001299,0.037804,0.014275,0.006323,0.002516,0.021223,0.018866,0.053619,1.175037,0.724634,2.237407,0.639094,8.083043,7.310359,2.388218,3.165061,0.539644,1.060610,-0.214427,0.732902,0.015401,0.016803,2
0.003484,0.000965,0.004755,0.002058,0.016617,0.005708,0.004135,0.003608,0.009381,0.007732,0.042877,1.388222,0.829199,4.331528,0.571538,9.826609,14.165137,2.619561,3.300752,0.494301,1.049790,-0.320000,0.850086,0.010438,0.013702,2
0.004146,0.001207,0.005093,0.001500,0.023173,0.013422,0.004093,0.001343,0.013316,0.013508,0.303240,0.450133,0.652149,0.677056,0.821257,5.955200,2.013993,1.533302,1.775955,0.311551,0.743126,-0.301093,0.690571,0.022247,0.015834,1
0.003585,0.000500,0.003885,0.000595,0.017562,0.004590,0.005760,0.002660,0.012599,0.007147,0.126832,1.149708,0.389129,0.944466,0.693336,4.506672,2.614426,1.824612,2.464219,0.664135,1.060909,-0.096474,0.470219,0.019082,0.005782,1
0.003235,0.000583,0.004129,0.001349,0.026303,0.016060,0.003948,0.001586,0.014139,0.015759,0.051961,0.622513,0.918340,3.591537,0.731040,8.254122,14.329396,2.637670,3.096891,0.317789,0.821248,-0.447529,0.913323,0.010558,0.020976,1
0.002650,0.000266,0.002860,0.000378,0.022596,0.007028,0.006151,0.002771,0.013857,0.009949,0.108418,1.279325,0.345871,1.023212,0.662324,4.946835,2.614051,1.860367,2.571860,0.684409,1.104555,-0.083755,0.453081,0.006862,0.010584,1
0.003943,0.000983,0.004558,0.001068,0.033248,0.013420,0.005359,0.001938,0.019881,0.017198,0.093980,0.855339,0.686881,1.475512,0.710149,7.613854,4.525595,2.137042,2.734869,0.465730,0.959692,-0.225686,0.714579,0.017446,0.020033,1
0.003357,0.000447,0.003784,0.000727,0.015196,0.006161,0.004918,0.001397,0.010234,0.006931,0.235352,0.529309,0.529717,0.565155,0.828255,3.461619,1.721660,1.502258,1.797961,0.391742,0.761638,-0.249592,0.633722,0.017095,0.020312,1
0.003875,0.000802,0.005560,0.002244,0.027896,0.010816,0.005248,0.001859,0.017648,0.014030,0.067385,1.013745,0.712443,1.794916,0.677537,5.958431,6.028443,2.255175,2.932339,0.515308,1.025337,-0.230278,0.731493,0.060400,0.014186,2
0.002945,0.000839,0.004001,0.001908,0.020869,0.018403,0.003162,0.001029,0.010981,0.015205,0.322354,0.383426,0.573294,0.449579,0.886312,3.077304,1.412082,1.284586,1.461898,0.321003,0.603677,-0.338530,0.670704,0.026045,0.092122,1
0.003356,0.000637,0.004473,0.001545,0.021238,0.008420,0.004031,0.002175,0.012903,0.010761,0.049272,1.149793,0.811645,3.207268,0.630196,8.030992,10.547593,2.538185,3.228666,0.497170,1.035125,-0.295917,0.826586,0.006863,0.008377,2
0.002885,0.000925,0.003907,0.001591,0.018072,0.007562,0.002936,0.001049,0.009912,0.009268,0.049725,0.931606,0.859762,3.469469,0.684973,9.495337,11.995056,2.578663,3.191881,0.469488,0.988060,-0.347174,0.861732,0.004943,0.003893,2
0.003948,0.001372,0.004676,0.001917,0.022583,0.016890,0.004585,0.001449,0.012559,0.014538,0.960470,0.161875,0.214306,0.069000,0.987051,2.053125,0.244053,0.128429,0.142089,0.160015,0.122355,-0.180375,0.183720,0.010160,0.046720,1
0.003229,0.000537,0.003848,0.001036,0.017178,0.005369,0.004688,0.001444,0.010869,0.007479,0.110585,1.179935,0.374667,0.954296,0.681750,4.423639,2.592666,1.823392,2.504731,0.655458,1.092126,-0.104263,0.491401,0.018425,0.023313,1
0.003118,0.000667,0.003795,0.000919,0.014597,0.004284,0.003646,0.001351,0.009602,0.006486,0.054957,0.968610,0.800688,2.569876,0.659519,9.527110,8.588442,2.454241,3.126768,0.437310,0.975704,-0.285309,0.808990,0.004973,0.004490,1
0.003109,0.000586,0.003529,0.000806,0.021101,0.011517,0.004039,0.001235,0.012744,0.011981,0.569708,0.272157,0.293758,0.189819,0.898105,2.351373,0.498498,0.762895,0.919801,0.226646,0.540670,-0.088012,0.286325,0.017644,0.028782,1
0.003664,0.000728,0.004068,0.000939,0.026732,0.011623,0.004732,0.001683,0.015171,0.013816,0.332677,0.483603,0.456727,0.445721,0.848713,2.843857,1.296716,1.237226,1.490454,0.376052,0.707292,-0.175960,0.500224,0.042650,0.047203,1
0.003288,0.000763,0.004004,0.001282,0.021586,0.008093,0.005432,0.002251,0.013986,0.010284,0.130186,1.379471,0.357431,1.077209,0.679733,4.294971,2.914029,1.835662,2.494042,0.805836,1.139806,-0.086248,0.448980,0.098344,0.057402,1
0.002363,0.000072,0.002362,0.000069,0.002067,0.000090,0.002005,0.000059,0.002023,0.000079,0.100247,1.685990,0.055563,0.955261,0.590764,6.347826,1.883848,1.714686,2.650553,0.761791,1.204792,-0.028123,0.272190,0.001401,0.002540,4
0.002905,0.000612,0.003500,0.001174,0.026300,0.017192,0.004326,0.001541,0.013167,0.015573,0.323838,0.328146,0.608932,0.421823,0.891599,3.236130,1.346814,1.273560,1.438679,0.273660,0.586507,-0.364181,0.688399,0.038834,0.047338,3
0.003560,0.001031,0.003613,0.000843,0.021378,0.008000,0.004794,0.001572,0.012750,0.010176,0.504473,0.518640,0.227900,0.303247,0.870469,2.481360,0.822021,0.925589,1.145402,0.430343,0.681065,-0.080414,0.307483,0.026951,0.017524,1
0.002784,0.000685,0.002882,0.000648,0.020049,0.006007,0.006851,0.002580,0.012589,0.008110,0.560358,0.668901,0.219901,0.592531,0.859503,2.441019,0.989149,0.855022,1.071189,0.553883,0.744277,-0.059124,0.263128,0.034905,0.017663,1
0.003218,0.000483,0.004299,0.001416,0.028659,0.009256,0.006510,0.003269,0.019704,0.013311,0.076302,1.371773,0.553956,1.517761,0.646894,5.167502,4.778257,2.123664,2.901655,0.708086,1.146332,-0.137879,0.591775,0.044956,0.022563,2
0.004113,0.001854,0.004781,0.001992,0.024187,0.020513,0.003748,0.001176,0.011666,0.016355,0.080835,0.801505,0.938590,4.614146,0.726811,9.907808,16.217277,2.535949,2.816114,0.454703,0.936637,-0.519690,0.932668,0.003011,0.010567,3
0.003003,0.000545,0.003663,0.001040,0.018031,0.005045,0.005333,0.002490,0.012228,0.007654,0.084468,1.763269,0.352440,1.354524,0.632807,4.788543,3.682329,2.001619,2.827667,0.967310,1.233168,-0.084501,0.470045,0.042802,0.052859,2
0.003319,0.000614,0.003855,0.000904,0.032376,0.017951,0.005150,0.002128,0.016015,0.017822,0.161881,0.697201,0.589307,0.748425,0.762129,6.956743,2.648680,1.832255,2.258575,0.436486,0.875430,-0.222373,0.666588,0.009082,0.002245,1
